Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2);Absolute acceleration (m/s^2)
10,72465029;-1,427474976;8,678970337;0,669250488;8,821003748
10,72864809;-1,415496826;8,829803467;0,707565308;8,970491023
10,73264589;-1,415496826;8,983032227;0,762619019;9,125792405
10,7366437;-1,413101196;9,145843506;0,808120728;9,289583819
10,74061098;-1,427474976;9,311035156;0,853607178;9,458419831
10,74460878;-1,432250977;9,473846436;0,896697998;9,62336617
10,74860659;-1,441833496;9,636657715;0,930221558;9,788225983
10,75260439;-1,441833496;9,806640625;0,954162598;9,957886846
10,75660219;-1,456192017;9,967056274;0,975708008;10,12001542
10,76056948;-1,470565796;10,13464355;0,982894897;10,28783972
10,76456728;-1,484924316;10,2950592;0,982894897;10,44793408
10,76856508;-1,504089355;10,45547485;0,970916748;10,60763492
10,77256289;-1,523239136;10,58953857;0,961349487;10,74163756
10,77653017;-1,537597656;10,73320007;0,944580078;10,88384224
10,78052797;-1,561538696;10,86727905;0,923034668;11,01762906
10,78452578;-1,590270996;10,97740173;0,879943848;11,12684195
10,78852358;-1,611816406;11,09233093;0,836853027;11,24002138
10,79252138;-1,645339966;11,18569946;0,791351318;11,33372194
10,79648867;-1,681259155;11,25752258;0,741073608;11,40647348
10,80048647;-1,719558716;11,31977844;0,678833008;11,46974631
10,80448427;-1,755477905;11,358078;0,592636108;11,50820821
10,80848208;-1,803359985;11,39878845;0,506439209;11,55166508
10,81244936;-1,827301025;11,41793823;0,422653198;11,57095408
10,81644716;-1,865600586;11,43708801;0,326873779;11,59285531
10,82044497;-1,911102295;11,42752075;0,245483398;11,5888224
10,82444277;-1,951797485;11,39399719;0,152099609;11,56096102
10,82844057;-1,987716675;11,353302;0,075485229;11,52623885
10,83240786;-2,026016235;11,30302429;-0,00352478;11,48316648
10,83640566;-2,073898315;11,24316406;-0,084915161;11,43315367
10,84040346;-2,114608765;11,1473999;-0,166320801;11,34741193
10,84440126;-2,145721436;11,04922485;-0,23576355;11,25811151
10,84836855;-2,172058105;10,94389343;-0,295608521;11,16127342
10,85236635;-2,212768555;10,8265686;-0,35307312;11,05602067
10,85636416;-2,212768555;10,70207214;-0,39616394;10,93561332
10,86036196;-2,248672485;10,57038879;-0,43447876;10,8156562
10,86435976;-2,255859375;10,43153381;-0,47038269;10,68302668
10,86832705;-2,267837524;10,28070068;-0,49671936;10,53957417
10,87232485;-2,282196045;10,12507629;-0,51348877;10,39178808
10,87632265;-2,279800415;9,959869385;-0,52305603;10,23083944
10,88032045;-2,279800415;9,797058105;-0,52305603;10,0724091
10,88431826;-2,275009155;9,631866455;-0,50390625;9,909714404
10,88828554;-2,279800415;9,464263916;-0,489547729;9,747278512
10,89228334;-2,270233154;9,299072266;-0,46321106;9,583385
10,89628115;-2,251068115;9,141052246;-0,4296875;9,4239469
10,90027895;-2,251068115;8,992614746;-0,393768311;9,27844174
10,90424624;-2,231918335;8,839385986;-0,35307312;9,12364317
10,90824404;-2,210372925;8,695724487;-0,319549561;8,97794435
10,91224184;-2,200790405;8,552078247;-0,27885437;8,835116327
10,91623964;-2,181640625;8,417999268;-0,238143921;8,699366644
10,92020693;-2,157699585;8,293502808;-0,192657471;8,571754384
10,92420473;-2,143341064;8,178588867;-0,144775391;8,456014823
10,92820253;-2,119400024;8,075637817;-0,094497681;8,349653432
10,93220034;-2,095443726;7,991836548;-0,039428711;8,262075432
10,93619814;-2,083480835;7,915222168;0,02041626;8,184867206
10,94016543;-2,066726685;7,850585938;0,07069397;8,118377694
10,94416323;-2,052352905;7,797912598;0,125762939;8,064453462
10,94816103;-2,040390015;7,757202148;0,183227539;8,02315081
10,95215883;-2,035598755;7,733261108;0,231109619;8,000025082
10,95612612;-2,028411865;7,718902588;0,278991699;7,985846744
10,96012392;-2,021224976;7,721298218;0,329269409;7,98825481
10,96412172;-2,009262085;7,750015259;0,381942749;8,015344715
10,96811953;-2,006866455;7,783538818;0,429824829;8,049580044
10,97211733;-1,992492676;7,836212158;0,475326538;8,099517478
10,97608461;-1,994888306;7,905639648;0,513626099;8,169610111
10,98008242;-1,985321045;7,984649658;0,556716919;8,246578899
10,98408022;-1,990112305;8,073242188;0,602218628;8,33669321
10,98807802;-1,987716675;8,176193237;0,654891968;8,439788915
10,99204531;-1,990112305;8,298294067;0,700378418;8,562287156
10,99604311;-1,987716675;8,422790527;0,743469238;8,686032717
11,00004091;-1,982925415;8,552078247;0,784179688;8,813907949
11,00403872;-1,978134155;8,702911377;0,812896729;8,96183476
11,00803652;-1,970947266;8,856140137;0,846420288;9,112204922
11,0120038;-1,956588745;9,009368896;0,867965698;9,260147509
11,01600161;-1,947006226;9,179367065;0,894302368;9,426101511
11,01999941;-1,937438965;9,354141235;0,923034668;9,597167342
11,02399721;-1,918273926;9,521728516;0,935012817;9,757937167
11,0279645;-1,901519775;9,696502686;0,951766968;9,926923096
11,0319623;-1,879974365;9,856918335;0,954162598;10,07985957
11,0359601;-1,858428955;10,03648376;0,951766968;10,25137185
11,03995791;-1,841659546;10,19689941;0,949371338;10,40527623
11,04395571;-1,820114136;10,3525238;0,932617188;10,5525987
11,04792299;-1,793777466;10,50575256;0,913467407;10,6968639
11,05193204;-1,769836426;10,65419006;0,884735107;10,83636669
11,05592984;-1,743499756;10,7930603;0,848815918;10,96587573
11,05992764;-1,714767456;10,92233276;0,815292358;11,08613919
11,06389493;-1,676467896;11,05162048;0,753051758;11,20338997
11,06789273;-1,647735596;11,15936279;0,693191528;11,30163373
11,07189053;-1,628585815;11,25512695;0,630950928;11,38983203
11,07588833;-1,602249146;11,33413696;0,571090698;11,46106485
11,07988614;-1,573516846;11,40118408;0,506439209;11,52039211
11,08385342;-1,556762695;11,45385742;0,446594238;11,56779177
11,08785123;-1,532806396;11,48258972;0,369979858;11,59035147
11,09184903;-1,508865356;11,50892639;0,274215698;11,61065268
11,09584683;-1,489715576;11,51609802;0,190414429;11,61361373
11,09981412;-1,494506836;11,5017395;0,12336731;11,59908538
11,10381192;-1,484924316;11,47061157;0,058731079;11,56647653
11,10780972;-1,477752686;11,42272949;-0,010696411;11,51792588
11,11180752;-1,480148315;11,37005615;-0,07774353;11,46625745
11,11580533;-1,489715576;11,30302429;-0,147171021;11,40172224
11,11977261;-1,494506836;11,21203613;-0,211807251;11,31318555
11,12377042;-1,501693726;11,11148071;-0,26210022;11,21555991
11,12776822;-1,506469727;10,98937988;-0,29800415;11,09615824
11,13176602;-1,516052246;10,86967468;-0,33631897;10,98004338
11,13576382;-1,532806396;10,7355957;-0,37940979;10,8511042
11,13973111;-1,549575806;10,5919342;-0,417709351;10,71283046
11,14372891;-1,559143066;10,44110107;-0,43927002;10,56600572
11,14772671;-1,568725586;10,28070068;-0,4584198;10,40979612
11,15172452;-1,575912476;10,12507629;-0,46321106;10,25744776
11,1556918;-1,580703735;9,962265015;-0,4584198;10,09730148
11,1596896;-1,595062256;9,789886475;-0,45362854;9,929344371
11,16368741;-1,599853516;9,617492676;-0,45362854;9,760198538
11,16768521;-1,604644775;9,454696655;-0,43208313;9,599628614
11,17168301;-1,607040405;9,294281006;-0,41053772;9,441121729
11,1756503;-1,616607666;9,131469727;-0,38659668;9,281520172
11,1796481;-1,619003296;8,983032227;-0,34828186;9,13440419
11,1836459;-1,619003296;8,836990356;-0,30279541;8,989174339
11,18764371;-1,611816406;8,690948486;-0,264480591;8,843103963
11,19164151;-1,604644775;8,564056396;-0,22618103;8,716025739
11,19560879;-1,602249146;8,441940308;-0,17829895;8,594495273
11,1996066;-1,592666626;8,331817627;-0,12562561;8,483604997
11,2036044;-1,602249146;8,226470947;-0,08013916;8,381434773
11,2076022;-1,585479736;8,133087158;-0,02746582;8,286229968
11,21156949;-1,585479736;8,061264038;0,02281189;8,215731511
11,21556729;-1,590270996;8,001419067;0,0730896;8,158248036
11,21956509;-1,595062256;7,955917358;0,135345459;8,115365858
11,2235629;-1,597457886;7,927200317;0,192810059;8,088853583
11,2275607;-1,592666626;7,908035278;0,243087769;8,070483295
11,23152798;-1,599853516;7,900863647;0,295761108;8,066638227
11,23552579;-1,595062256;7,917617798;0,355606079;8,084513027
11,23952359;-1,592666626;7,939163208;0,417861938;8,108113716
11,24352139;-1,599853516;7,984649658;0,477722168;8,15735128
11,24748868;-1,604644775;8,051696777;0,539962769;8,227774039
11,25148648;-1,619003296;8,113937378;0,609390259;8,296294832
11,25548428;-1,621398926;8,200134277;0,652496338;8,384323951
11,25948208;-1,626190186;8,293502808;0,702774048;8,480599902
11,26347989;-1,633377075;8,401245117;0,753051758;8,591619588
11,26744717;-1,642944336;8,528137207;0,796142578;8,721366482
11,27144498;-1,647735596;8,657424927;0,844024658;8,853158565
11,27544278;-1,662094116;8,791503906;0,896697998;8,992061226
11,27944058;-1,664489746;8,932754517;0,951766968;9,136218568
11,28340787;-1,674072266;9,088378906;0,992462158;9,294413926
11,28740567;-1,681259155;9,241607666;1,028381348;9,449418649
11,29140347;-1,698013306;9,385269165;1,059509277;9,596305872
11,29540127;-1,709991455;9,543273926;1,088241577;9,756147689
11,29939908;-1,733932495;9,701293945;1,107391357;9,917053077
11,30336636;-1,745895386;9,856918335;1,116973877;10,07246844
11,30736417;-1,762649536;10,00775146;1,119354248;10,22325666
11,31136197;-1,769836426;10,16098022;1,119354248;10,37452621
11,31535977;-1,798568726;10,30941772;1,095413208;10,52230362
11,31932706;-1,820114136;10,44110107;1,076263428;10,65306294
11,32332486;-1,836883545;10,57518005;1,047531128;10,78452112
11,32732266;-1,860824585;10,70207214;1,016403198;10,91009128
11,33132046;-1,877578735;10,80741882;0,975708008;11,01261139
11,33531827;-1,889556885;10,90797424;0,915847778;11,10824489
11,33928555;-1,911102295;11,0037384;0,858398438;11,20140253
11,34328335;-1,944610596;11,07556152;0,793746948;11,27295913
11,34728116;-1,973342896;11,13781738;0,709945679;11,33353789
11,35127896;-2,006866455;11,18569946;0,628555298;11,38167243
11,35524625;-2,033203125;11,21443176;0,535171509;11,40981171
11,35924405;-2,066726685;11,23358154;0,446594238;11,43084248
11,36324185;-2,090667725;11,25035095;0,348434448;11,44826164
11,36723965;-2,119400024;11,23597717;0,264633179;11,43717929
11,37123746;-2,140945435;11,21682739;0,17364502;11,42063994
11,37520474;-2,162490845;11,18330383;0,087463379;11,39079897
11,37920254;-2,188827515;11,13781738;-0,00592041;11,35085798
11,38320035;-2,207977295;11,07078552;-0,094497681;11,28921546
11,38719815;-2,234313965;10,99656677;-0,17829895;11,22267482
11,39119595;-2,253463745;10,91036987;-0,25012207;11,14346583
11,39516324;-2,275009155;10,81700134;-0,31237793;11,05806333
11,39916104;-2,282196045;10,71643066;-0,37461853;10,96314937
11,40315884;-2,289382935;10,60391235;-0,43208313;10,85683781
11,40715665;-2,289382935;10,47702026;-0,48475647;10,73518592
11,41112393;-2,298965454;10,34054565;-0,5206604;10,60581038
11,41512173;-2,301345825;10,19450378;-0,54699707;10,4653383
11,41911954;-2,284591675;10,05563354;-0,566162109;10,32742294
11,42311734;-2,282196045;9,911987305;-0,57572937;10,18760892
11,42711514;-2,265441895;9,761154175;-0,578125;10,0372599
11,43108243;-2,246292114;9,603134155;-0,57572937;9,879143595
11,43508023;-2,241500854;9,457092285;-0,5493927;9,734616218
11,43907803;-2,217559814;9,308654785;-0,51348877;9,582916892
11,44307583;-2,191223145;9,157806396;-0,47756958;9,428411826
11,44707364;-2,162490845;9,004577637;-0,43447876;9,27079052
11,45104092;-2,136154175;8,853744507;-0,38899231;9,116099027
11,45503873;-2,112213135;8,722061157;-0,343490601;8,980745011
11,45903653;-2,081085205;8,607147217;-0,288421631;8,859858118
11,46303433;-2,057144165;8,475463867;-0,238143921;8,724794691
11,46700162;-2,028411865;8,370117188;-0,17590332;8,614189364
11,47099942;-1,992492676;8,274353027;-0,113647461;8,511630915
11,47499722;-1,963775635;8,188156128;-0,05380249;8,420523156
11,47899502;-1,920669556;8,109146118;0,015640259;8,33351468
11,48299283;-1,891937256;8,049301147;0,075485229;8,26900076
11,48696011;-1,865600586;7,991836548;0,14730835;8,208021485
11,49095792;-1,839263916;7,951141357;0,209564209;8,163789426
11,49495572;-1,817718506;7,920013428;0,281387329;8,130798982
11,49895352;-1,800964355;7,905639648;0,355606079;8,115976007
11,50295132;-1,779418945;7,912826538;0,432220459;8,121943741
11,50691861;-1,765045166;7,929580688;0,504058838;8,139269601
11,51091641;-1,743499756;7,963104248;0,551940918;8,170401425
11,51491421;-1,721954346;8,008590698;0,597427368;8,213377576
11,51891202;-1,695617676;8,075637817;0,654891968;8,277676543
11,5228793;-1,683654785;8,145065308;0,712341309;8,347707017
11,5268771;-1,657318115;8,243225098;0,762619019;8,442692172
11,53087491;-1,640548706;8,341384888;0,793746948;8,538157654
11,53487271;-1,630981445;8,444335938;0,824874878;8,639868544
11,53887051;-1,607040405;8,571228027;0,860794067;8,762961553
11,5428378;-1,585479736;8,705307007;0,899093628;8,89407024
11,5468356;-1,571121216;8,841781616;0,935012817;9,028830101
11,5508334;-1,559143066;8,985427856;0,966125488;9,170727306
11,55483121;-1,537597656;9,131469727;0,985290527;9,312289909
11,55879849;-1,516052246;9,284698486;0,992462158;9,459863716
11,56279629;-1,499298096;9,447509766;0,997253418;9,617580253
11,5667941;-1,484924316;9,600738525;0,990081787;9,765215942
11,5707919;-1,472961426;9,756362915;0,982894897;9,915760943
11,5747897;-1,453811646;9,923950195;0,970916748;10,07675717
11,57875699;-1,429855347;10,08436584;0,951766968;10,22960318
11,58275479;-1,410705566;10,23999023;0,925430298;10,3780495
11,58675259;-1,403533936;10,39082336;0,899093628;10,5236632
11,5907504;-1,393951416;10,53448486;0,870361328;10,6618948
11,5947482;-1,389160156;10,66615295;0,834457397;10,7885543
11,59871548;-1,381973267;10,79544067;0,800933838;10,91296864
11,60271329;-1,377197266;10,91036987;0,753051758;11,02270067
11,60671109;-1,381973267;11,01092529;0,714736938;11,12030462
11,61070889;-1,391555786;11,10429382;0,659667969;11,21057227
11,61470669;-1,398742676;11,18330383;0,609390259;11,28690047
11,61867398;-1,396347046;11,25752258;0,549545288;11,35709469
11,62267178;-1,401138306;11,31977844;0,475326538;11,41606359
11,62666958;-1,408309937;11,35569763;0,398712158;11,44963654
11,63066739;-1,422683716;11,37963867;0,322097778;11,47274824
11,63463467;-1,439437866;11,3868103;0,250259399;11,48015941
11,63863248;-1,470565796;11,37963867;0,180831909;11,4756891
11,64263028;-1,496902466;11,36047363;0,12336731;11,45933234
11,64662808;-1,523239136;11,3245697;0,065917969;11,42674414
11,65062588;-1,566329956;11,2671051;0,018035889;11,3754724
11,65459317;-1,599853516;11,20007324;-0,02507019;11,31378807
11,65859097;-1,633377075;11,13302612;-0,063369751;11,25238673
11,66258877;-1,666885376;11,05162048;-0,096893311;11,17703943
11,66658658;-1,686035156;10,95825195;-0,142379761;11,08811402
11,67058438;-1,712371826;10,85290527;-0,18309021;10,98868928
11,67455167;-1,745895386;10,7355957;-0,221389771;10,87888686
11,67854947;-1,772232056;10,61587524;-0,25012207;10,76569434
11,68254727;-1,796173096;10,47702026;-0,28604126;10,63372047
11,68654507;-1,829696655;10,32618713;-0,30039978;10,49133788
11,69051236;-1,844055176;10,18492126;-0,30758667;10,35508427
11,69451016;-1,858428955;10,03648376;-0,314758301;10,21194581
11,69850796;-1,879974365;9,885650635;-0,32434082;10,06804793
11,70250577;-1,894332886;9,734817505;-0,32194519;9,922641666
11,70650357;-1,901519775;9,591156006;-0,30279541;9,782521968
11,71047085;-1,906311035;9,440322876;-0,28125;9,634978948
11,71446866;-1,915878296;9,291885376;-0,2525177;9,490705383
11,71846646;-1,908706665;9,150634766;-0,22618103;9,350317407
11,72246426;-1,915878296;8,999801636;-0,19984436;9,203638242
11,72643155;-1,927856445;8,872909546;-0,17829895;9,081681827
11,73042935;-1,927856445;8,748397827;-0,147171021;8,959506366
11,73442715;-1,920669556;8,631088257;-0,118438721;8,843001966
11,73842496;-1,911102295;8,516174316;-0,087310791;8,728411089
11,74242276;-1,903915405;8,403640747;-0,05380249;8,616783993
11,74639004;-1,899124146;8,315048218;-0,02507019;8,529204412
11,75038785;-1,899124146;8,238433838;0,010848999;8,454500714
11,75438565;-1,889556885;8,166610718;0,056335449;8,382549106
11,75838345;-1,879974365;8,106765747;0,101821899;8,322518981
11,76238125;-1,884765625;8,049301147;0,144927979;8,268288489
11,76634854;-1,884765625;8,022964478;0,185623169;8,2434675
11,77034634;-1,891937256;8,003814697;0,223922729;8,227430807
11,77434415;-1,891937256;7,991836548;0,264633179;8,216989029
11,77834195;-1,891937256;7,994232178;0,298156738;8,220466661
11,78233975;-1,894332886;8,006195068;0,334060669;8,234030185
11,78630704;-1,903915405;8,037322998;0,374771118;8,268246987
11,79030484;-1,911102295;8,087600708;0,405883789;8,320236706
11,79430264;-1,930252075;8,147460938;0,437011719;8,384388591
11,79830044;-1,935043335;8,221679688;0,472930908;8,459555144
11,80226773;-1,958984375;8,310272217;0,516021729;8,553626279
11,80626553;-1,966171265;8,401245117;0,556716919;8,646194694
11,81026333;-1,978134155;8,501800537;0,604614258;8,749810599
11,81426114;-1,987716675;8,614334106;0,640518188;8,863861079
11,81825894;-1,990112305;8,734039307;0,676437378;8,98340454
11,82222623;-2,009262085;8,858535767;0,707565308;9,111061339
11,82622403;-2,021224976;8,975860596;0,729110718;9,229465113
11,83022183;-2,035598755;9,105133057;0,762619019;9,361020139
11,83421963;-2,045166016;9,246398926;0,791351318;9,502885564
11,83821744;-2,054748535;9,380477905;0,817687988;9,637633056
11,84218472;-2,057144165;9,524124146;0,836853027;9,779627081
11,84618252;-2,069107056;9,667770386;0,848815918;9,923077985
11,85018033;-2,069107056;9,809036255;0,851211548;10,06096205
11,85417813;-2,061935425;9,950286865;0,870361328;10,19888794
11,85814542;-2,069107056;10,07957458;0,884735107;10,32771921
11,86214322;-2,076293945;10,2040863;0,884735107;10,45069998
11,86614102;-2,093063354;10,32858276;0,894302368;10,57640359
11,87013882;-2,093063354;10,45068359;0,891906738;10,69547565
11,87413663;-2,095443726;10,56559753;0,877548218;10,80707299
11,87810391;-2,100234985;10,66137695;0,863174438;10,90050529
11,88210171;-2,095443726;10,74755859;0,832061768;10,98149475
11,88609952;-2,088272095;10,82417297;0,798538208;11,05265869
11,89009732;-2,078689575;10,89361572;0,757843018;11,11603076
11,8940646;-2,066726685;10,94628906;0,712341309;11,16243851
11,89806241;-2,066726685;10,99417114;0,671646118;11,2068848
11,90206021;-2,057144165;11,0324707;0,621368408;11,23981097
11,90605801;-2,057144165;11,05401611;0,566299438;11,25805531
11,91005582;-2,054748535;11,05641174;0,508834839;11,25722635
11,9140231;-2,042785645;11,04922485;0,441802979;11,24515598
11,9180209;-2,049957275;11,02767944;0,381942749;11,22309757
11,92201871;-2,042785645;10,99417114;0,319702148;11,18691118
11,92601651;-2,033203125;10,95825195;0,259841919;11,14830564
11,93001431;-2,026016235;10,90797424;0,188018799;11,09612522
11,9339816;-2,016448975;10,84571838;0,128158569;11,03232062
11,9379794;-2,004470825;10,77389526;0,058731079;10,95893114
11,9419772;-1,997283936;10,68531799;-0,008300781;10,87038328
11,945975;-1,987716675;10,58476257;-0,063369751;10,76996899
11,94997281;-1,985321045;10,49377441;-0,116043091;10,68055556
11,95394009;-1,975738525;10,37886047;-0,15914917;10,56643818
11,9579379;-1,958984375;10,25674438;-0,20942688;10,44424649
11,9619357;-1,951797485;10,13703918;-0,245330811;10,32614469
11,9659335;-1,942214966;10,01733398;-0,27406311;10,20756042
11,96990079;-1,935043335;9,885650635;-0,29800415;10,07766281
11,97389859;-1,925460815;9,749176025;-0,31237793;9,942404764
11,97789639;-1,908706665;9,622283936;-0,32434082;9,815126399
11,98189419;-1,891937256;9,488220215;-0,32913208;9,68060315
11,985892;-1,882369995;9,344558716;-0,33392334;9,538112978
11,98985928;-1,870391846;9,224853516;-0,341094971;9,418738441
11,99385708;-1,848846436;9,109924316;-0,34588623;9,302074579
11,99785489;-1,829696655;8,992614746;-0,35307312;9,183657793
12,00185269;-1,808151245;8,877685547;-0,343490601;9,066460025
12,00581998;-1,788986206;8,767562866;-0,33631897;8,954537437
12,00981778;-1,769836426;8,669403076;-0,31237793;8,853725241
12,01381558;-1,755477905;8,573623657;-0,27406311;8,755788707
12,01781338;-1,738708496;8,497009277;-0,22618103;8,676026265
12,02181119;-1,729141235;8,413223267;-0,18548584;8,591080266
12,02577847;-1,714767456;8,348571777;-0,144775391;8,524085761
12,02977627;-1,698013306;8,295898438;-0,10647583;8,468560514
12,03377408;-1,686035156;8,259994507;-0,072952271;8,430631402
12,03777188;-1,669281006;8,228866577;-0,039428711;8,396564705
12,04176968;-1,647735596;8,209701538;0,003662109;8,373424947
12,04573697;-1,619003296;8,202529907;0,051544189;8,360940459
12,04973477;-1,602249146;8,219284058;0,087463379;8,374454166
12,05373257;-1,583084106;8,238433838;0,135345459;8,390248255
12,05773038;-1,571121216;8,264770508;0,183227539;8,414774254
12,06169766;-1,551971436;8,322235107;0,235900879;8,46899414
12,06569546;-1,530426025;8,374908447;0,310119629;8,519241134
12,06969327;-1,520843506;8,439559937;0,377151489;8,583785886
12,07369107;-1,504089355;8,525741577;0,448989868;8,669033748
12,07768887;-1,487319946;8,619110107;0,506439209;8,761144922
12,08165616;-1,470565796;8,714889526;0,566299438;8,856215799
12,08565396;-1,449020386;8,820236206;0,616577148;8,959709492
12,08965176;-1,432250977;8,939941406;0,671646118;9,078821714
12,09364957;-1,410705566;9,059646606;0,726715088;9,197575857
12,09764737;-1,401138306;9,184143066;0,772201538;9,322444295
12,10161465;-1,389160156;9,308654785;0,822479248;9,447607738
12,10561246;-1,367614746;9,442718506;0,865570068;9,580423499
12,10961026;-1,353240967;9,576797485;0,911071777;9,714749764
12,11360806;-1,341278076;9,720443726;0,951766968;9,858595917
12,11757535;-1,329299927;9,856918335;0,990081787;9,995305863
12,12157315;-1,331695557;9,990997314;1,028381348;10,1316834
12,12557095;-1,334091187;10,12028503;1,052322388;10,26193699
12,12956875;-1,334091187;10,25436401;1,066696167;10,39565396
12,13356656;-1,334091187;10,3812561;1,071472168;10,5213274
12,13753384;-1,341278076;10,5009613;1,057113647;10,63892403
12,14153165;-1,334091187;10,60630798;1,028381348;10,73923352
12,14552945;-1,348464966;10,69488525;0,990081787;10,82493373
12,14952725;-1,372406006;10,78587341;0,956558228;10,91483244
12,15352505;-1,391555786;10,85769653;0,915847778;10,9847521
12,15749234;-1,420288086;10,92472839;0,875152588;11,05137099
12,16149014;-1,449020386;10,9750061;0,829666138;11,10129564
12,16548794;-1,480148315;11,02290344;0,765014648;11,14811584
12,16948575;-1,520843506;11,05880737;0,705169678;11,18514415
12,17345303;-1,551971436;11,07318115;0,628555298;11,19906415
12,17745083;-1,602249146;11,07556152;0,547149658;11,20422412
12,18144864;-1,659698486;11,06838989;0,451385498;11,2012322
12,18544644;-1,707595825;11,04922485;0,360397339;11,18620309
12,18944424;-1,755477905;11,03007507;0,278991699;11,17238091
12,19341153;-1,815322876;10,98698425;0,190414429;11,13757055
12,19740933;-1,872787476;10,93431091;0,104217529;11,09402314
12,20140713;-1,920669556;10,86967468;0,029998779;11,03810215
12,20540494;-1,966171265;10,7930603;-0,044219971;10,97077643
12,20940274;-2,014053345;10,70446777;-0,111251831;10,89286088
12,21337002;-2,066726685;10,61109924;-0,17350769;10,81188657
12,21736783;-2,119400024;10,50575256;-0,2237854;10,71973756
12,22136563;-2,162490845;10,40280151;-0,27885437;10,62884781
12,22536343;-2,200790405;10,28787231;-0,33631897;10,52601091
12,22933072;-2,236709595;10,175354;-0,38899231;10,42554622
12,23332852;-2,255859375;10,05802917;-0,43208313;10,31695441
12,23732632;-2,270233154;9,931137085;-0,46321106;10,19784325
12,24132413;-2,296569824;9,797058105;-0,48236084;10,07418743
12,24532193;-2,308532715;9,672561646;-0,49432373;9,956511841
12,24928921;-2,320510864;9,550460815;-0,49671936;9,840874076
12,25328702;-2,325286865;9,425964355;-0,491943359;9,720996415
12,25728482;-2,330078125;9,306259155;-0,47277832;9,605167509
12,26128262;-2,327682495;9,172180176;-0,45123291;9,47367965
12,26528042;-2,327682495;9,038101196;-0,417709351;9,342369086
12,26924771;-2,327682495;8,913604736;-0,38899231;9,220725037
12,27324551;-2,325286865;8,808258057;-0,341094971;9,116398125
12,27724332;-2,310928345;8,700515747;-0,3099823;9,007522029
12,28124112;-2,294174194;8,607147217;-0,27166748;8,911791159
12,2852084;-2,279800415;8,513778687;-0,23097229;8,816760497
12,28920621;-2,255859375;8,432373047;-0,18309021;8,730826922
12,29320401;-2,243896484;8,350967407;-0,135192871;8,648237114
12,29720181;-2,227127075;8,274353027;-0,08013916;8,569214393
12,30119961;-2,198394775;8,226470947;-0,02507019;8,515185984
12,3051669;-2,179244995;8,188156128;0,034790039;8,473265007
12,3091647;-2,160095215;8,157043457;0,085067749;8,438637676
12,3131625;-2,143341064;8,133087158;0,149703979;8,412100149
12,31716031;-2,133758545;8,128311157;0,221542358;8,40663124
12,32115811;-2,121780396;8,118728638;0,283782959;8,396203875
12,3251254;-2,109817505;8,135482788;0,350830078;8,411925573
12,3291232;-2,090667725;8,157043457;0,408279419;8,430595565
12,333121;-2,073898315;8,192947388;0,470535278;8,46444591
12,3371188;-2,045166016;8,238433838;0,520812988;8,504454262
12,34108609;-2,026016235;8,279144287;0,575881958;8,54286907
12,34508389;-2,014053345;8,346176147;0,633331299;8,609075194
12,34908169;-2,002075195;8,432373047;0,681228638;8,693520158
12,3530795;-1,997283936;8,525741577;0,736282349;8,78746404
12,3570773;-1,980529785;8,621505737;0,786560059;8,88096482
12,36104458;-1,961380005;8,722061157;0,841629028;8,979404311
12,36504239;-1,954193115;8,829803467;0,891906738;9,087342715
12,36904019;-1,935043335;8,951904297;0,932617188;9,206017492
12,37303799;-1,920669556;9,071624756;0,975708008;9,323912986
12,3770358;-1,896728516;9,198516846;1,011627197;9,446358071
12,38100308;-1,882369995;9,327804565;1,040359497;9,572544212
12,38500088;-1,870391846;9,457092285;1,061904907;9,698587638
12,38899869;-1,848846436;9,588775635;1,083450317;9,825309965
12,39299649;-1,832092285;9,720443726;1,088241577;9,951274194
12,39699429;-1,817718506;9,844955444;1,093032837;10,07084748
12,40096158;-1,805755615;9,974243164;1,100204468;10,19591732
12,40495938;-1,791381836;10,09634399;1,088241577;10,31161872
12,40895718;-1,772232056;10,21604919;1,069076538;10,42359786
12,41295499;-1,760269165;10,31900024;1,054718018;10,52106191
12,41692227;-1,748291016;10,43392944;1,035568237;10,62994857
12,42092007;-1,741104126;10,5296936;0,994857788;10,71893805
12,42491788;-1,731536865;10,6206665;0,946975708;10,80247841
12,42891568;-1,717163086;10,7068634;0,899093628;10,88089805
12,43291348;-1,709991455;10,78108215;0,834457397;10,94769941
12,43688077;-1,700408936;10,84571838;0,765014648;11,00482827
12,44087857;-1,702804565;10,89839172;0,688400269;11,05207584
12,44487637;-1,707595825;10,93670654;0,609390259;11,08597267
12,44887417;-1,695617676;10,98219299;0,518417358;11,12440735
12,45287198;-1,693222046;10,99894714;0,441802979;11,13728104
12,45683926;-1,707595825;11,00613403;0,350830078;11,14333665
12,46083707;-1,709991455;11,00134277;0,271820068;11,13676343
12,46483487;-1,724349976;10,98458862;0,180831909;11,12057868
12,46883267;-1,729141235;10,95346069;0,101821899;11,0895716
12,47279996;-1,738708496;10,90797424;0,018035889;11,04569303
12,47679776;-1,741104126;10,85769653;-0,063369751;10,9965919
12,48079556;-1,755477905;10,79544067;-0,13041687;10,93801859
12,48479336;-1,762649536;10,72840881;-0,20463562;10,87416961
12,48879117;-1,767440796;10,65658569;-0,27166748;10,80557582
12,49275845;-1,767440796;10,56799316;-0,33631897;10,72004836
